time,BTC,ETH,SOL,XRP,BNB,USDT,ADA,DOT,LUNA,DOGE,price,logPrice,return,signal,residual,residualFeature,equity,share,cPlus,equityWithoutFee,cMinus,logEquity,portReturn,downsideReturn,drawdown
2021-10-07 03:00:00,54827.23,3521.45,152.12,1.0590000000000002,428.76,1.0,2.164,31.35,41.38,0.24,54827.23,10.91194224733349,-0.004866735938994893,0.0,-264.85091333482706,-0.6900421258961361,123.1302350239302,0.002245786172745371,0.0,123.1302350239302,-0.5900421258961361,4.813242616549244,-0.004866735938995781,0.004866735938995781,-1.164709624909193
2021-10-07 04:00:00,55086.43,3543.18,155.93,1.073,432.48,1.0,2.191,31.53,42.47,0.2443,55086.43,10.9166586853174,0.004716437983908861,0.0,261.36277777589567,0.6809541433545919,123.71234279990578,0.002245786172745371,0.46095414335459195,123.71234279990578,0.0,4.817959054533153,0.004716437983908861,0.0,-0.5826018489336064
2021-10-07 05:00:00,54749.91,3539.88,155.51,1.073,433.28,1.0,2.195,31.56,41.9,0.2446,54749.91,10.910531003841779,-0.00612768147562015,0.0,-333.9103030530241,-0.8699693441722912,122.95659083705353,0.002245786172745371,0.0,122.95659083705353,-0.7699693441722912,4.811831373057535,-0.006127681475618374,0.006127681475618374,-1.3383538117858649
2021-10-07 06:00:00,54545.45,3531.2,154.01,1.069,434.9,1.0,2.186,31.57,41.98,0.2437,54545.45,10.906789578066576,-0.003741425775203311,0.0,-202.3905462583425,-0.5273079901553142,122.49741739617399,0.002245786172745371,0.0,122.49741739617399,0.0,4.808089947282331,-0.003741425775204199,0.003741425775204199,-1.7975272526654038
2021-10-07 07:00:00,54789.43,3612.68,158.5,1.0859999999999999,445.02,1.001,2.249,32.4,43.3,0.2482,54789.43,10.91125257112007,0.004462993053493847,0.0,245.94558178533043,0.6407862067493,123.04534430660041,0.002245786172745371,0.4207862067493,123.04534430660041,0.0,4.812552940335824,0.0044629930534929585,0.0,-1.2496003422389776
2021-10-07 08:00:00,54558.05,3590.96,158.79,1.091,449.11,1.0,2.344,33.67,44.81,0.2487,54558.05,10.90702055140943,-0.004232019710640245,0.0,-229.01511352679518,-0.5966755931122335,122.5257143019506,0.002245786172745371,0.0,122.5257143019506,-0.4966755931122335,4.808320920625184,-0.0042320197106393564,0.0042320197106393564,-1.76923034688879
2021-10-07 09:00:00,54327.5,3567.19,157.11,1.083,444.91,1.0,2.319,33.46,45.09,0.2467,54327.5,10.902785823393891,-0.004234728015537925,0.0,-228.5864420279686,-0.5955587331073469,122.00794829982415,0.002245786172745371,0.0,122.00794829982415,0.0,4.804086192609646,-0.004234728015537925,0.004234728015537925,-2.28699634901524
2021-10-07 10:00:00,53949.37,3553.55,156.17,1.0759999999999998,441.93,1.001,2.294,33.25,45.0,0.2444,53949.37,10.895801293138952,-0.006984530254939614,0.0,-376.3508397960977,-0.9805438475017936,121.15874917432394,0.002245786172745371,0.0,121.15874917432394,-0.8805438475017936,4.797101662354706,-0.006984530254940502,0.006984530254940502,-3.1361954745154463
2021-10-07 11:00:00,54327.53,3576.79,157.86,1.084,445.21,1.0,2.324,34.61,45.13,0.2513,54327.53,10.902786375600265,0.006985082461312686,0.0,379.5691840064028,0.9889289161156098,122.00801567340932,0.002245786172745371,0.7689289161156099,122.00801567340932,0.0,4.8040867448160185,0.006985082461312686,0.0,-2.2869289754300723
2021-10-07 12:00:00,54005.49,3568.92,158.91,1.074,441.36,1.0,2.3,34.0,46.26,0.2514,54005.49,10.896840987045373,-0.005945388554891906,0.0,-319.98415099341946,-0.8336861709267684,121.2847826943384,0.002245786172745371,0.0,121.2847826943384,-0.7336861709267685,4.7981413562611275,-0.005945388554891018,0.005945388554891018,-3.010161954500987
2021-10-07 13:00:00,54591.1,3630.36,159.94,1.082,446.65,1.0,2.316,34.5,45.98,0.2514,54591.1,10.907626144783451,0.010785157738078865,0.0,587.0897597734947,1.5296026765586486,122.59993753495982,0.002245786172745371,1.3096026765586486,122.59993753495982,0.0,4.808926513999206,0.010785157738078865,0.0,-1.6950071138795693
2021-10-07 14:00:00,53819.7,3564.36,155.0,1.063,439.09,1.0,2.272,33.94,45.46,0.2419,53819.7,10.893394850129352,-0.014231294654099003,0.0,-769.038714174254,-2.0036521775341445,120.86753808130403,0.002245786172745371,0.0,120.86753808130403,-1.9036521775341444,4.794695219345107,-0.014231294654099003,0.014231294654099003,-3.427406567535357
2021-10-07 15:00:00,53926.24,3586.41,155.98,1.067,439.57,1.0,2.286,35.0,45.57,0.2439,53926.24,10.895372465893303,0.001977615763950169,0.0,107.66671881344519,0.2805146888218102,121.10680414014833,0.002245786172745371,0.06051468882181024,121.10680414014833,0.0,4.7966728351090575,0.001977615763950169,0.0,-3.1881405086910632
2021-10-07 16:00:00,54171.6,3597.21,154.3,1.071,441.62,1.0,2.291,34.82,45.95,0.2444,54171.6,10.899912064859645,0.004539598966342595,0.0,246.97085603584128,0.6434574545639324,121.65783023549314,0.002245786172745371,,121.65783023549314,0.0,4.8012124340754,0.004539598966342595,0.0,-2.6371144133462536
2021-10-07 17:00:00,54192.75,3610.34,155.16,1.07,440.9,1.0,2.298,34.34,45.65,0.2422,54192.75,10.900302414642919,0.0003903497832737912,0.0,23.020679470864707,0.05997803972669994,121.7053286130467,0.002245786172745371,,121.7053286130467,0.0,4.801602783858674,0.0003903497832737912,0.0,-2.5896160357926874
2021-10-07 18:00:00,53918.93,3593.02,155.02,1.068,439.98,1.0,2.2880000000000003,34.25,46.81,0.2416,53918.93,10.89523690117564,-0.005065513467279459,0.0,-272.03426689453045,-0.7087576232262693,121.09038744322557,0.002245786172745371,0.0,121.09038744322557,-0.6087576232262694,4.796537270391394,-0.005065513467279459,0.005065513467279459,-3.204557205613824
2021-10-07 19:00:00,53984.16,3606.93,156.21,1.072,442.24,1.0,2.291,34.32,45.78,0.2429,53984.16,10.896445949182441,0.0012090480068014386,0.0,66.66226798005664,0.17368176131551735,121.23688007527376,0.002245786172745371,0.0,121.23688007527376,0.0,4.797746318398196,0.0012090480068014386,0.0,-3.0580645735656304
2021-10-07 20:00:00,54189.69,3624.54,157.01,1.075,443.56,1.0,2.298,34.25,46.58,0.2451,54189.69,10.900245947931138,0.0037999987486969644,0.0,207.16857649656595,0.539756662133317,121.6984565073581,0.002245786172745371,0.319756662133317,121.6984565073581,0.0,4.801546317146893,0.0037999987486969644,0.0,-2.596488141481288
2021-10-07 21:00:00,54297.99,3636.23,156.98,1.078,444.26,1.0,2.296,34.2,45.83,0.2452,54297.99,10.902242488662312,0.0019965407311737238,0.0,110.16705643393652,0.2870290642694068,121.94167514986643,0.002245786172745371,,121.94167514986643,0.0,4.803542857878066,0.0019965407311728356,0.0,-2.3532694989729634
2021-10-07 22:00:00,53929.77,3607.99,156.46,1.07,440.12,1.0,2.276,34.07,46.25,0.2435,53929.77,10.895437923534491,-0.006804565127820794,0.0,-366.3103601479161,-0.9543843986473006,121.11473176533812,0.002245786172745371,0.0,121.11473176533812,-0.8543843986473006,4.796738292750246,-0.006804565127819906,0.006804565127819906,-3.1802128835012695
2021-10-07 23:00:00,53797.21,3588.12,154.35,1.068,438.39,1.0,2.279,33.98,46.46,0.2429,53797.21,10.892976886069105,-0.002461037465385729,0.0,-131.16194132380042,-0.34172910218859376,120.817030350279,0.002245786172745371,0.0,120.817030350279,0.0,4.79427725528486,-0.002461037465385729,0.002461037465385729,-3.4779142985603926
2021-10-08 00:00:00,54141.11,3606.1,156.04,1.075,440.43,1.0,2.29,34.04,47.35,0.2461,54141.11,10.899349065359303,0.0063721792901976215,0.0,345.2988975649496,0.8996411692342768,121.58935621508614,0.002245786172745371,0.6796411692342769,121.58935621508614,0.0,4.800649434575058,0.0063721792901976215,0.0,-2.705588433753249
2021-10-08 01:00:00,54317.33,3610.41,156.12,1.078,438.61,1.0,2.2880000000000003,33.7,46.96,0.2457,54317.33,10.902598607858101,0.0032495424987981636,0.0,178.11099908284086,0.4640500986199422,121.98510865444733,0.002245786172745371,,121.98510865444733,0.0,4.803898977073855,0.0032495424987972754,0.0,-2.30983599439206
2021-10-08 02:00:00,53863.81,3570.6,154.09,1.07,433.6,1.0,2.265,33.46,47.8,0.2432,53863.81,10.894214102816548,-0.00838450504155297,0.0,-451.563965979949,-1.1765040004561702,120.96659970938384,0.002245786172745371,0.0,120.96659970938384,-1.0765040004561701,4.795514472032304,-0.008384505041551193,0.008384505041551193,-3.3283449394555475
2021-10-08 03:00:00,53825.74,3574.94,154.36,1.064,433.51,1.0,2.2680000000000002,33.47,46.4,0.2437,53825.74,10.893507070396302,-0.0007070324202462785,0.0,-36.763536972692236,-0.09578365763846466,120.88110262978742,0.002245786172745371,0.0,120.88110262978742,0.0,4.794807439612057,-0.0007070324202471667,0.0007070324202471667,-3.4138420190519696
2021-10-08 04:00:00,53895.7,3574.78,154.1,1.065,434.35,1.0,2.265,33.6,47.7,0.2435,53895.7,10.894805976349213,0.0012989059529111557,0.0,71.42468460089003,0.18608975360092977,121.03821783043269,0.002245786172745371,0.0,121.03821783043269,0.0,4.796106345564969,0.001298905952912044,0.0,-3.2567268184067046
2021-10-08 05:00:00,54184.68,3584.45,155.15,1.0659999999999998,436.79,1.0,2.267,33.97,47.01,0.2449,54184.68,10.900153490646199,0.005347514296985878,0.0,290.54991641489323,0.7569982654672369,121.68720511863265,0.002245786172745371,0.536998265467237,121.68720511863265,0.0,4.801453859861954,0.00534751429698499,0.0,-2.607739530206743
2021-10-08 06:00:00,54142.43,3582.11,154.73,1.077,434.66,1.001,2.278,33.83,46.57,0.2463,54142.43,10.899373445796073,-0.0007800448501260604,0.0,-40.34902268698352,-0.1051252761116921,121.59232065283416,0.002245786172745371,0.0,121.59232065283416,-0.005125276111692112,4.800673815011827,-0.0007800448501269486,0.0007800448501269486,-2.7026239960052294
2021-10-08 07:00:00,54823.48,3603.51,158.76,1.078,437.2,1.0,2.294,34.1,48.26,0.2456,54823.48,10.911873848323552,0.012500402527479082,0.0,682.7666153408572,1.7788789957658093,123.1218133257824,0.002245786172745371,1.7770789957658093,123.1218133257824,0.0,4.8131742175393075,0.012500402527480858,0.0,-1.1731313230569924
2021-10-08 08:00:00,55823.61,3663.15,160.98,1.089,440.62,1.001,2.307,34.29,47.03,0.249,55823.61,10.929952177159675,0.018078328836123703,0.0,1002.7208695478475,2.6124872736553013,125.36789145073023,0.002245786172745371,,125.36789145073023,0.0,4.8312525463754294,0.018078328836121926,0.0,0.0
2021-10-08 09:00:00,55246.06,3626.85,158.81,1.0759999999999998,435.87,1.001,2.278,33.67,46.53,0.2492,55246.06,10.919552304619968,-0.010399872539707644,0.0,-574.0128087139165,-1.4955320101759229,124.07083764666113,0.002245786172745371,0.0,124.07083764666113,-1.3955320101759228,4.820852673835723,-0.010399872539706756,0.010399872539706756,-1.297053804069094
2021-10-08 10:00:00,55498.77,3627.67,164.66,1.079,435.83,1.0,2.287,33.57,45.6,0.2505,55498.77,10.924116137326779,0.004563832706811155,0.0,255.06747406270006,0.6645523696067945,124.6383702703756,0.002245786172745371,0.44455236960679456,124.6383702703756,0.0,4.825416506542534,0.004563832706811155,0.0,-0.7295211803546238
2021-10-08 11:00:00,55267.78,3612.03,162.34,1.077,424.68,1.0,2.269,33.51,45.07,0.2477,55267.78,10.919945377565034,-0.004170759761745302,0.0,-228.0530216896659,-0.5941689606515755,124.11961612233316,0.002245786172745371,0.0,124.11961612233316,-0.49416896065157556,4.821245746780788,-0.00417075976174619,0.00417075976174619,-1.248275328397071
2021-10-08 12:00:00,54871.37,3602.67,164.69,1.071,422.77,1.001,2.265,33.54,44.76,0.24600000000000002,54871.37,10.912746997847757,-0.0071983797172769926,0.0,-393.87775002403214,-1.0262084300467096,123.22936402559517,0.002245786172745371,0.0,123.22936402559517,-0.43203946939513405,4.8140473670635116,-0.007198379717276104,0.007198379717276104,-2.1385274251350523
2021-10-08 13:00:00,54200.94,3598.46,164.77,1.068,420.74,1.0,2.262,33.43,44.5,0.2439,54200.94,10.900453530450779,-0.012293467396977675,0.0,-668.2905784188915,-1.7411631534211167,121.7237216018015,0.002245786172745371,0.0,121.7237216018015,-1.2091236840259825,4.801753899666533,-0.012293467396978563,0.012293467396978563,-3.644169848928726
2021-10-08 14:00:00,54603.45,3650.51,167.04,1.08,424.18,1.0,2.276,33.69,45.03,0.2465,54603.45,10.90785234654998,0.0073988160992009,0.0,403.9877962309911,1.0525491274968957,122.62767299419322,0.002245786172745371,0.8325491274968957,122.62767299419322,0.0,4.809152715765736,0.007398816099202676,0.0,-2.740218456537008
2021-10-08 15:00:00,54340.62,3622.81,166.6,1.071,423.68,1.0,2.282,33.86,44.4,0.2454,54340.62,10.903027292558239,-0.004825053991741157,0.0,-260.54212352584,-0.6788160121463442,122.03741301441057,0.002245786172745371,0.0,122.03741301441057,-0.5788160121463443,4.804327661773993,-0.004825053991742934,0.004825053991742934,-3.330478436319652
2021-10-08 16:00:00,54308.07,3631.04,167.76,1.072,424.46,1.0,2.273,33.76,44.42,0.2488,54308.07,10.90242811366388,-0.0005991788943582321,0.0,-30.774872518297343,-0.08018080130183192,121.9643126744877,0.002245786172745371,0.0,121.9643126744877,0.0,4.8037284828796345,-0.0005991788943582321,0.0005991788943582321,-3.403578776242526
2021-10-08 17:00:00,54311.63,3626.46,163.47,1.069,422.88,1.0,2.2640000000000002,33.69,44.16,0.2462,54311.63,10.902493663467483,6.554980360284901e-05,0.0,5.4135926211456535,0.01410456514570668,121.97230767326266,0.002245786172745371,0.0,121.97230767326266,0.0,4.803794032683238,6.554980360373719e-05,0.0,-3.3955837774675643
2021-10-08 18:00:00,54511.64,3624.7,165.51,1.073,423.5,1.0,2.27,33.92,44.35,0.2496,54511.64,10.906169535828457,0.0036758723609739974,0.0,201.88290599308675,0.5259853850586698,122.42148736567347,0.002245786172745371,0.3059853850586698,122.42148736567347,0.0,4.807469905044211,0.003675872360973109,0.0,-2.9464040850567557
2021-10-08 19:00:00,54700.09,3626.45,163.56,1.075,423.51,1.0,2.2680000000000002,33.86,43.81,0.2488,54700.09,10.909620633746927,0.00345109791846987,0.0,190.5724252042055,0.496517077359839,122.84470576992733,0.002245786172745371,,122.84470576992733,0.0,4.810921002962682,0.003451097918470758,0.0,-2.5231856808028965
2021-10-08 20:00:00,53999.13,3556.31,160.21,1.058,417.55,1.001,2.2359999999999998,33.33,43.53,0.2433,53999.13,10.896723214305515,-0.012897419441411984,0.0,-698.6918353262008,-1.8203705372360008,121.27049949427975,0.002245786172745371,0.0,121.27049949427975,-1.7203705372360008,4.79802358352127,-0.012897419441411984,0.012897419441411984,-4.09739195645048
2021-10-08 21:00:00,54191.24,3574.09,161.16,1.06,419.72,1.0,2.237,33.41,43.54,0.2444,54191.24,10.900274550748998,0.003551336443482711,0.0,193.4123842242043,0.5039163018327425,121.70193747592586,0.002245786172745371,0.2839163018327425,121.70193747592586,0.0,4.801574919964752,0.003551336443481823,0.0,-3.665953974804367
2021-10-08 22:00:00,54083.28,3577.59,160.95,1.064,421.34,1.0,2.241,33.59,43.84,0.245,54083.28,10.898280359765229,-0.001994190983769073,0.0,-106.09796056527557,-0.27642744871017977,121.45948240071627,0.002245786172745371,0.0,121.45948240071627,-0.1764274487101798,4.799580728980984,-0.001994190983768185,0.001994190983768185,-3.908409050013958
2021-10-08 23:00:00,53949.29,3562.84,158.83,1.063,419.47,1.0,2.237,33.32,43.3,0.2439,53949.29,10.895799810266041,-0.0024805494991877453,0.0,-132.3506546474091,-0.3448261738904648,121.15856951143012,0.002245786172745371,0.0,121.15856951143012,-0.06839872518028504,4.797100179481795,-0.0024805494991886334,0.0024805494991886334,-4.209321939300111
2021-10-09 00:00:00,54261.97,3581.44,159.5,1.068,422.47,1.0,2.248,33.48,44.08,0.2445,54261.97,10.901578892225432,0.005779081959390808,0.0,314.2001215709606,0.8186164703595156,121.86078193192414,0.002245786172745371,0.5986164703595156,121.86078193192414,0.0,4.802879261441188,0.005779081959392585,0.0,-3.5071095188060895
2021-10-09 01:00:00,54026.19,3560.96,157.23,1.063,421.13,1.0,2.229,33.22,43.96,0.2429,54026.19,10.897224207971925,-0.004354684253506491,0.0,-233.80638041489874,-0.6091587518356586,121.33127046811424,0.002245786172745371,0.0,121.33127046811424,-0.5091587518356586,4.79852457718768,-0.004354684253507379,0.004354684253507379,-4.036620982615986
2021-10-09 02:00:00,54169.59,3575.64,158.79,1.0659999999999998,423.05,1.0,2.2430000000000003,33.37,44.01,0.2446,54169.59,10.899874959858302,0.0026507518863763124,0.0,144.93553785442055,0.3776148075144774,121.65331620528592,0.002245786172745371,0.15761480751447746,121.65331620528592,0.0,4.801175329074057,0.0026507518863763124,0.0,-3.7145752454443084
2021-10-09 03:00:00,54585.12,3581.49,160.09,1.07,424.28,1.0,2.251,33.44,44.03,0.2459,54585.12,10.907516597118109,0.007641637259807155,0.0,417.3526517914506,1.0873698997838892,122.58650773364681,0.002245786172745371,,122.58650773364681,0.0,4.808816966333864,0.007641637259807155,0.0,-2.781383717083415
2021-10-09 04:00:00,54700.12,3588.22,160.85,1.075,424.56,1.0,2.254,33.6,44.29,0.2454,54700.12,10.909621182191945,0.0021045850738357075,0.0,117.2792803249904,0.30555924048000455,122.84477314351253,0.002245786172745371,,122.84477314351253,0.0,4.810921551407699,0.0021045850738348193,0.0,-2.5231183072177004
2021-10-09 05:00:00,54597.83,3585.89,160.12,1.071,423.69,1.0,2.244,33.51,44.0,0.2447,54597.83,10.907749417353456,-0.001871764838488943,0.0,-100.05515414020192,-0.26068353097384495,122.61505167590241,0.002245786172745371,0.0,122.61505167590241,-0.16068353097384497,4.809049786569211,-0.0018717648384880547,0.0018717648384880547,-2.7528397748278195
2021-10-09 06:00:00,54852.71,3602.53,159.73,1.073,423.27,1.0,2.259,33.94,44.17,0.2457,54852.71,10.9124068719578,0.004657454604343414,0.0,256.9340753549477,0.6694156094864876,123.18745765561174,0.002245786172745371,0.4494156094864876,123.18745765561174,0.0,4.813707241173554,0.004657454604343414,0.0,-2.180433795118489
2021-10-09 07:00:00,54931.84,3606.61,159.23,1.072,423.19,1.0,2.267,34.18,44.21,0.2466,54931.84,10.913848422953874,0.001441550996075236,0.0,81.55055134062422,0.21247166984070417,123.36516671546107,0.002245786172745371,,123.36516671546107,0.0,4.815148792169629,0.001441550996075236,0.0,-2.0027247352691546
2021-10-09 08:00:00,54742.97,3583.03,158.38,1.068,421.12,1.0,2.253,33.78,43.78,0.2444,54742.97,10.910404237608043,-0.00344418534583113,0.0,-186.4658784512576,-0.4858178873294325,122.94100508101467,0.002245786172745371,0.0,122.94100508101467,-0.3858178873294325,4.811704606823798,-0.00344418534583113,0.00344418534583113,-2.426886369715561
2021-10-09 09:00:00,54909.68,3596.56,159.23,1.07,423.8,1.0,2.262,34.24,44.04,0.2456,54909.68,10.913444932537853,0.0030406949298100727,0.0,168.84097319680586,0.4398979887066,123.31540009387304,0.002245786172745371,0.21989798870660007,123.31540009387304,0.0,4.814745301753607,0.0030406949298091845,0.0,-2.052491356857189
2021-10-09 10:00:00,54883.25,3611.24,159.79,1.0959999999999999,424.38,1.0,2.274,34.75,43.86,0.2474,54883.25,10.912963480762944,-0.00048145177490965807,0.0,-24.003910600746167,-0.06253974846527972,123.25604396532738,0.002245786172745371,0.0,123.25604396532738,0.0,4.814263849978698,-0.00048145177490965807,0.00048145177490965807,-2.1118474854028477
2021-10-09 11:00:00,54815.78,3598.06,158.36,1.109,422.56,1.0,2.274,34.49,43.46,0.2468,54815.78,10.911733387689056,-0.0012300930738877724,0.0,-65.15280194246589,-0.16974900102999646,123.10452077225226,0.002245786172745371,0.0,123.10452077225226,-0.06974900102999647,4.813033756904811,-0.0012300930738868843,0.0012300930738868843,-2.263370678477969
2021-10-09 12:00:00,54992.32,3604.35,158.8,1.1079999999999999,423.23,1.0,2.273,34.58,43.54,0.2479,54992.32,10.914948818100907,0.003215430411851017,0.0,178.78445771512634,0.4658047266122492,123.50099186318872,0.002245786172745371,0.4640047266122492,123.50099186318872,0.0,4.816249187316662,0.003215430411851017,0.0,-1.8668995875415106
2021-10-09 13:00:00,55247.9,3622.93,159.74,1.121,424.2,1.0,2.279,34.8,43.89,0.2489,55247.9,10.919585609607863,0.004636791506955618,0.0,258.07677969616634,0.6723928094627187,124.07496989321899,0.002245786172745371,,124.07496989321899,0.0,4.820885978823618,0.004636791506956506,0.0,-1.2929215575112352
2021-10-09 14:00:00,55153.35,3616.65,157.77,1.1420000000000001,423.34,1.0,2.28,35.49,44.0,0.2498,55153.35,10.917872766263859,-0.0017128433440039004,0.0,-91.81251493027958,-0.23920817258525925,123.8626308105859,0.002245786172745371,0.0,123.8626308105859,-0.13920817258525925,4.8191731354796135,-0.0017128433440047885,0.0017128433440047885,-1.5052606401443285
2021-10-09 15:00:00,54984.49,3601.23,158.0,1.1540000000000001,422.81,1.0,2.271,35.42,43.61,0.2489,54984.49,10.914806424445132,-0.00306634181872667,0.0,-166.35739073519653,-0.43342726712188456,123.48340735745612,0.002245786172745371,0.0,123.48340735745612,-0.19421909453662534,4.816106793660886,-0.003066341818727558,0.003066341818727558,-1.8844840932741107
2021-10-09 16:00:00,54821.88,3588.01,156.41,1.197,420.56,1.0,2.267,36.28,43.16,0.2474,54821.88,10.911844663322015,-0.0029617611231174124,0.0,-160.27650291230384,-0.4175841321754701,123.118220067906,0.002245786172745371,0.0,123.118220067906,-0.12336503763884475,4.813145032537769,-0.002961761123116524,0.002961761123116524,-2.249671382824232
2021-10-09 17:00:00,54914.06,3593.94,157.01,1.175,420.93,1.0,2.285,36.41,43.06,0.2486,54914.06,10.913524696712745,0.0016800333907305287,0.0,94.38606767278543,0.24591330258909472,123.32523663730966,0.002245786172745371,0.025913302589094772,123.32523663730966,0.0,4.8148250659285,0.0016800333907305287,0.0,-2.042654813420569
2021-10-09 18:00:00,54909.94,3597.87,157.11,1.176,421.2,1.0,2.274,36.47,43.08,0.2483,54909.94,10.91344966757518,-7.50291375641865e-05,0.0,-1.7242750452351174,-0.004492423314166607,123.31598399827796,0.002245786172745371,0.0,123.31598399827796,0.0,4.814750036790935,-7.502913756507468e-05,7.502913756507468e-05,-2.0519074524522694
2021-10-09 19:00:00,54671.37,3584.26,156.39,1.165,420.0,1.0,2.269,36.14,42.35,0.2464,54671.37,10.909095451022656,-0.004354216552524548,0.0,-236.22129670750292,-0.6154505706986849,122.7802067910461,0.002245786172745371,0.0,122.7802067910461,-0.5154505706986849,4.810395820238412,-0.004354216552522772,0.004354216552522772,-2.587684659684129
2021-10-09 20:00:00,54673.11,3580.22,156.56,1.1640000000000001,420.15,1.0,2.266,36.5,42.45,0.2468,54673.11,10.90912727704625,3.182602359430575e-05,0.0,3.791010799141077,0.00987709318497762,122.78411445898668,0.002245786172745371,0.0,122.78411445898668,0.0,4.8104276462620055,3.1826023593417574e-05,0.0,-2.583776991743548
2021-10-09 21:00:00,54866.54,3589.96,157.75,1.171,421.81,1.0,2.276,36.89,42.59,0.247,54866.54,10.912658969927357,0.0035316928811059967,0.0,195.5915913872741,0.5095940045245648,123.21851687838081,0.002245786172745371,0.28959400452456485,123.21851687838081,0.0,4.813959339143112,0.003531692881106885,0.0,-2.1493745723494158
2021-10-09 22:00:00,54914.51,3588.88,156.96,1.173,421.89,1.0,2.269,36.57,42.67,0.2479,54914.51,10.913532891301822,0.0008739213744650698,0.0,50.37371831788914,0.13124360131401716,123.32624724108742,0.002245786172745371,,123.32624724108742,0.0,4.8148332605175765,0.0008739213744641816,0.0,-2.0416442096428113
2021-10-09 23:00:00,54968.04,3576.4,156.82,1.16,422.0,1.0,2.269,36.33,42.49,0.2467,54968.04,10.91450720440676,0.0009743131049386733,0.0,55.90606296499027,0.14565756278920222,123.44646417491447,0.002245786172745371,,123.44646417491447,0.0,4.815807573622516,0.0009743131049395615,0.0,-1.9214272758157591
2021-10-10 00:00:00,54938.48,3568.93,154.02,1.143,418.52,1.001,2.246,35.72,41.86,0.2447,54938.48,10.913969292721216,-0.000537911685544401,0.0,-27.138560763545684,-0.07070676074793819,123.38007873564811,0.002245786172745371,0.0,123.38007873564811,0.0,4.815269661936972,-0.000537911685544401,0.000537911685544401,-1.9878127150821143
2021-10-10 01:00:00,54424.52,3507.48,153.74,1.149,413.82,1.0,2.244,36.64,41.94,0.2434,54424.52,10.904570066587512,-0.00939922613370392,0.0,-511.6000073711548,-1.3329218021180553,122.2258344743039,0.002245786172745371,0.0,122.2258344743039,-1.2329218021180552,4.805870435803268,-0.00939922613370392,0.00939922613370392,-3.142056976426332
2021-10-10 02:00:00,54659.32,3527.29,154.88,1.1540000000000001,413.55,1.0,2.245,37.2,42.13,0.2443,54659.32,10.908875018863146,0.004304952275633767,0.0,236.52809074435208,0.6162498913683178,122.7531450676645,0.002245786172745371,0.3962498913683178,122.7531450676645,0.0,4.8101753880789,0.00430495227563199,0.0,-2.6147463830657216
2021-10-10 03:00:00,55051.46,3531.71,155.46,1.166,416.78,0.9999,2.259,37.09,42.3,0.2453,55051.46,10.916023663143374,0.007148644280228211,0.0,394.3964280060245,1.027559792792048,123.63380765744488,0.002245786172745371,,123.63380765744488,0.0,4.817324032359129,0.0071486442802290995,0.0,-1.7340837932853503
2021-10-10 04:00:00,55874.98,3571.03,156.9,1.196,420.63,1.0,2.265,36.93,42.82,0.2463,55874.98,10.930871973973971,0.014848310830597455,0.0,826.1622180154736,2.1524816587426883,125.48325748642415,0.002245786172745371,,125.48325748642415,0.0,4.832172343189726,0.014848310830597455,0.0,0.0
2021-10-10 05:00:00,55645.72,3567.34,156.0,1.177,419.56,0.9999,2.2569999999999997,36.51,42.41,0.2467,55645.72,10.926760444491755,-0.00411152948221627,0.0,-225.7619994959241,-0.5881999352661647,124.96838854846055,0.002245786172745371,0.0,124.96838854846055,-0.4881999352661647,4.828060813707509,-0.004111529482217158,0.004111529482217158,-0.5148689379635982
2021-10-10 06:00:00,55621.55,3597.78,156.0,1.2209999999999999,421.61,1.0,2.2680000000000002,36.64,42.75,0.2471,55621.55,10.926325995073158,-0.0004344494185968273,0.0,-21.334105328467558,-0.055583842281626814,124.9141078966653,0.002245786172745371,0.0,124.9141078966653,0.0,4.827626364288913,-0.0004344494185959391,0.0004344494185959391,-0.569149589758851
2021-10-10 07:00:00,55677.97,3583.14,155.02,1.215,420.67,1.0,2.265,36.25,42.54,0.247,55677.97,10.927339836010347,0.0010138409371887036,0.0,59.32954187464202,0.15457708900503286,125.0408151525316,0.002245786172745371,0.0,125.0408151525316,0.0,4.828640205226102,0.0010138409371887036,0.0,-0.4424423338925578
2021-10-10 08:00:00,55583.19,3590.42,157.47,1.206,421.56,1.0,2.276,36.26,43.12,0.248,55583.19,10.925636096395792,-0.0017037396145553885,0.0,-91.78858888224931,-0.2391458356998047,124.82795953907879,0.002245786172745371,0.0,124.82795953907879,-0.1391458356998047,4.826936465611546,-0.0017037396145562766,0.0017037396145562766,-0.6552979473453604
2021-10-10 09:00:00,54995.4,3573.59,155.74,1.193,419.21,1.001,2.2569999999999997,36.0,42.39,0.2455,54995.4,10.915004824353256,-0.01063127204253611,0.0,-584.9432230036255,-1.524010093254538,123.50790888460078,0.002245786172745371,0.0,123.50790888460078,-1.284864257554733,4.81630519356901,-0.010631272042535223,0.010631272042535223,-1.9753486018233701
2021-10-10 10:00:00,55040.05,3568.25,155.36,1.196,418.88,1.001,2.253,36.03,42.58,0.2455,55040.05,10.915816381037045,0.000811556683789405,0.0,46.801807443698635,0.12193735070644626,123.60818323721386,0.002245786172745371,0.0,123.60818323721386,0.0,4.8171167502528,0.000811556683789405,0.0,-1.8750742492102859
